"U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","Poll_Value"
-1.406878,54.88361,1,2020-02-01,27,"SUN2","Sunderland Silksworth","Urban Background",3.93575
-3.022722,53.37287,1,2020-02-01,28,"TRAN","Wirral Tranmere","Urban Background",7.36741666666667
-2.638139,53.54914,1,2020-02-01,29,"WIG5","Wigan Centre","Urban Background",8.40116666666667
-3.002829,53.042282,1,2020-02-01,30,"WREX","Wrexham","Urban Traffic",6.94583333333333
-2.094278,57.15736,2,2020-02-02,1,"ABD","Aberdeen","Urban Background",16.0112916666667
-3.2429,55.79216,2,2020-02-02,2,"ACTH","Auchencorth Moss","Rural Background",2.17975
-5.928833,54.59965,2,2020-02-02,3,"BEL2","Belfast Centre","Urban Background",10.1484583333333
-1.874978,52.476145,2,2020-02-02,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",8.717625
-3.007175,53.80489,2,2020-02-02,5,"BLC2","Blackpool Marton","Urban Background",11.15275
-1.918235,52.481346,2,2020-02-02,6,"BMLD","Birmingham Ladywood","Urban Background",8.01983333333333
-1.454946,53.244131,2,2020-02-02,7,"CHLG","Chesterfield Loundsley Green","Urban Background",6.252
-1.456928,53.231751,2,2020-02-02,8,"CHS7","Chesterfield Roadside","Urban Traffic",6.41716666666667
-1.560189,52.411628,2,2020-02-02,9,"COAL","Coventry Allesley","Urban Background",8.76666666666667
-2.334139,53.48481,2,2020-02-02,10,"ECCL","Salford Eccles","Urban Background",8.22625
-3.182186,55.945589,2,2020-02-02,11,"ED3","Edinburgh St Leonards","Urban Background",3.21158333333333
-4.238214,55.860936,2,2020-02-02,12,"GHSR","Glasgow High Street","Urban Traffic",4.83783333333333
-4.734421,55.944079,2,2020-02-02,13,"GKA8","Greenock A8 Roadside","Urban Traffic",4.787125
-4.243631,55.865782,2,2020-02-02,14,"GLKP","Glasgow Townhead","Urban Background",5.59154166666667
-0.037418,51.449674,2,2020-02-02,15,"HP1","London Honor Oak Park","Urban Background",8.30391666666667
-0.213492,51.52105,2,2020-02-02,16,"KC1","London N. Kensington","Urban Background",8.819875
-1.533119,52.28881,2,2020-02-02,17,"LEAM","Leamington Spa","Urban Background",8.49358333333333
-7.900328,54.43951,2,2020-02-02,18,"LN","Lough Navar","Rural Background",5.54641666666667
1.302686,52.614823,2,2020-02-02,19,"NO12","Norwich Lakenfields","Urban Background",7.62979166666667
-1.146447,52.95473,2,2020-02-02,20,"NOTT","Nottingham Centre","Urban Background",9.31995833333333
-1.260278,51.744806,2,2020-02-02,21,"OX8","Oxford St Ebbes","Urban Background",8.79120833333333
-2.680353,53.76559,2,2020-02-02,22,"PRES","Preston","Urban Background",7.737
0.634889,51.45617,2,2020-02-02,23,"ROCH","Rochester Stoke","Rural Background",8.68808333333333
0.678331,51.544166,2,2020-02-02,24,"SEND","Southend-on-Sea","Urban Background",8.39725
-1.478096,53.378622,2,2020-02-02,25,"SHDG","Sheffield Devonshire Green","Urban Background",7.1345
-1.395757,50.908173,2,2020-02-02,26,"SOUT","Southampton Centre","Urban Background",10.3695
-1.406878,54.88361,2,2020-02-02,27,"SUN2","Sunderland Silksworth","Urban Background",4.44870833333333
-3.022722,53.37287,2,2020-02-02,28,"TRAN","Wirral Tranmere","Urban Background",6.97429166666667
-2.638139,53.54914,2,2020-02-02,29,"WIG5","Wigan Centre","Urban Background",8.110375
-3.002829,53.042282,2,2020-02-02,30,"WREX","Wrexham","Urban Traffic",7.350625
-2.094278,57.15736,3,2020-02-03,1,"ABD","Aberdeen","Urban Background",3.916
-3.2429,55.79216,3,2020-02-03,2,"ACTH","Auchencorth Moss","Rural Background",3.36779166666667
-5.928833,54.59965,3,2020-02-03,3,"BEL2","Belfast Centre","Urban Background",5.76066666666667
-1.874978,52.476145,3,2020-02-03,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",6.69229166666667
-3.007175,53.80489,3,2020-02-03,5,"BLC2","Blackpool Marton","Urban Background",11.008375
-1.918235,52.481346,3,2020-02-03,6,"BMLD","Birmingham Ladywood","Urban Background",5.47766666666667
-1.454946,53.244131,3,2020-02-03,7,"CHLG","Chesterfield Loundsley Green","Urban Background",5.18375
-1.456928,53.231751,3,2020-02-03,8,"CHS7","Chesterfield Roadside","Urban Traffic",5.68595833333333
-1.560189,52.411628,3,2020-02-03,9,"COAL","Coventry Allesley","Urban Background",6.23825
-2.334139,53.48481,3,2020-02-03,10,"ECCL","Salford Eccles","Urban Background",7.80266666666667
-3.182186,55.945589,3,2020-02-03,11,"ED3","Edinburgh St Leonards","Urban Background",5.12004166666667
-4.238214,55.860936,3,2020-02-03,12,"GHSR","Glasgow High Street","Urban Traffic",6.04754166666667
-4.734421,55.944079,3,2020-02-03,13,"GKA8","Greenock A8 Roadside","Urban Traffic",6.15679166666667
-4.243631,55.865782,3,2020-02-03,14,"GLKP","Glasgow Townhead","Urban Background",6.329625
-0.037418,51.449674,3,2020-02-03,15,"HP1","London Honor Oak Park","Urban Background",7.93541666666667
-0.213492,51.52105,3,2020-02-03,16,"KC1","London N. Kensington","Urban Background",7.94233333333333
-1.533119,52.28881,3,2020-02-03,17,"LEAM","Leamington Spa","Urban Background",6.12620833333333
-7.900328,54.43951,3,2020-02-03,18,"LN","Lough Navar","Rural Background",4.9725
1.302686,52.614823,3,2020-02-03,19,"NO12","Norwich Lakenfields","Urban Background",6.956625
-1.146447,52.95473,3,2020-02-03,20,"NOTT","Nottingham Centre","Urban Background",7.04704166666667
-1.260278,51.744806,3,2020-02-03,21,"OX8","Oxford St Ebbes","Urban Background",7.80566666666667
-2.680353,53.76559,3,2020-02-03,22,"PRES","Preston","Urban Background",10.6316666666667
0.634889,51.45617,3,2020-02-03,23,"ROCH","Rochester Stoke","Rural Background",7.653375
0.678331,51.544166,3,2020-02-03,24,"SEND","Southend-on-Sea","Urban Background",7.9
-1.478096,53.378622,3,2020-02-03,25,"SHDG","Sheffield Devonshire Green","Urban Background",5.718375
-1.395757,50.908173,3,2020-02-03,26,"SOUT","Southampton Centre","Urban Background",9.20995833333333
-1.406878,54.88361,3,2020-02-03,27,"SUN2","Sunderland Silksworth","Urban Background",3.83058333333333
-3.022722,53.37287,3,2020-02-03,28,"TRAN","Wirral Tranmere","Urban Background",6.97229166666667
-2.638139,53.54914,3,2020-02-03,29,"WIG5","Wigan Centre","Urban Background",7.633625
-3.002829,53.042282,3,2020-02-03,30,"WREX","Wrexham","Urban Traffic",5.33708333333333
-2.094278,57.15736,4,2020-02-04,1,"ABD","Aberdeen","Urban Background",7.38491666666667
-3.2429,55.79216,4,2020-02-04,2,"ACTH","Auchencorth Moss","Rural Background",2.59325
-5.928833,54.59965,4,2020-02-04,3,"BEL2","Belfast Centre","Urban Background",11.18225
-1.874978,52.476145,4,2020-02-04,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",7.95734782608696
-3.007175,53.80489,4,2020-02-04,5,"BLC2","Blackpool Marton","Urban Background",11.59
-1.918235,52.481346,4,2020-02-04,6,"BMLD","Birmingham Ladywood","Urban Background",7.534375
-1.454946,53.244131,4,2020-02-04,7,"CHLG","Chesterfield Loundsley Green","Urban Background",5.7685
-1.456928,53.231751,4,2020-02-04,8,"CHS7","Chesterfield Roadside","Urban Traffic",6.86908333333333
-1.560189,52.411628,4,2020-02-04,9,"COAL","Coventry Allesley","Urban Background",7.827375
-2.334139,53.48481,4,2020-02-04,10,"ECCL","Salford Eccles","Urban Background",10.109125
-3.182186,55.945589,4,2020-02-04,11,"ED3","Edinburgh St Leonards","Urban Background",4.83095833333333
-4.238214,55.860936,4,2020-02-04,12,"GHSR","Glasgow High Street","Urban Traffic",4.56470833333333
-4.734421,55.944079,4,2020-02-04,13,"GKA8","Greenock A8 Roadside","Urban Traffic",4.50208333333333
-4.243631,55.865782,4,2020-02-04,14,"GLKP","Glasgow Townhead","Urban Background",4.031125
-0.037418,51.449674,4,2020-02-04,15,"HP1","London Honor Oak Park","Urban Background",5.64266666666667
-0.213492,51.52105,4,2020-02-04,16,"KC1","London N. Kensington","Urban Background",6.39441666666667
-1.533119,52.28881,4,2020-02-04,17,"LEAM","Leamington Spa","Urban Background",7.43320833333333
-7.900328,54.43951,4,2020-02-04,18,"LN","Lough Navar","Rural Background",7.39
1.302686,52.614823,4,2020-02-04,19,"NO12","Norwich Lakenfields","Urban Background",6.43966666666667
-1.146447,52.95473,4,2020-02-04,20,"NOTT","Nottingham Centre","Urban Background",8.8355
-1.260278,51.744806,4,2020-02-04,21,"OX8","Oxford St Ebbes","Urban Background",5.01279166666667
-2.680353,53.76559,4,2020-02-04,22,"PRES","Preston","Urban Background",9.29053846153846
0.634889,51.45617,4,2020-02-04,23,"ROCH","Rochester Stoke","Rural Background",5.06391666666667
0.678331,51.544166,4,2020-02-04,24,"SEND","Southend-on-Sea","Urban Background",5.35966666666667
-1.478096,53.378622,4,2020-02-04,25,"SHDG","Sheffield Devonshire Green","Urban Background",6.137125
-1.395757,50.908173,4,2020-02-04,26,"SOUT","Southampton Centre","Urban Background",5.99052173913043
-1.406878,54.88361,4,2020-02-04,27,"SUN2","Sunderland Silksworth","Urban Background",6.03
-3.022722,53.37287,4,2020-02-04,28,"TRAN","Wirral Tranmere","Urban Background",10.73325
-2.638139,53.54914,4,2020-02-04,29,"WIG5","Wigan Centre","Urban Background",10.1690833333333
-3.002829,53.042282,4,2020-02-04,30,"WREX","Wrexham","Urban Traffic",7.04116666666667
-2.094278,57.15736,5,2020-02-05,1,"ABD","Aberdeen","Urban Background",5.8
-3.2429,55.79216,5,2020-02-05,2,"ACTH","Auchencorth Moss","Rural Background",4.54016666666667
-5.928833,54.59965,5,2020-02-05,3,"BEL2","Belfast Centre","Urban Background",15.3409583333333
-1.874978,52.476145,5,2020-02-05,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",14.160875
-3.007175,53.80489,5,2020-02-05,5,"BLC2","Blackpool Marton","Urban Background",11.915375
-1.918235,52.481346,5,2020-02-05,6,"BMLD","Birmingham Ladywood","Urban Background",11.17825
-1.454946,53.244131,5,2020-02-05,7,"CHLG","Chesterfield Loundsley Green","Urban Background",12.5822083333333
-1.456928,53.231751,5,2020-02-05,8,"CHS7","Chesterfield Roadside","Urban Traffic",15.4850434782609
-1.560189,52.411628,5,2020-02-05,9,"COAL","Coventry Allesley","Urban Background",14.4035416666667
-2.334139,53.48481,5,2020-02-05,10,"ECCL","Salford Eccles","Urban Background",18.8907083333333
-3.182186,55.945589,5,2020-02-05,11,"ED3","Edinburgh St Leonards","Urban Background",5.636875
-4.238214,55.860936,5,2020-02-05,12,"GHSR","Glasgow High Street","Urban Traffic",7.55220833333333
-4.734421,55.944079,5,2020-02-05,13,"GKA8","Greenock A8 Roadside","Urban Traffic",6.40104166666667
-4.243631,55.865782,5,2020-02-05,14,"GLKP","Glasgow Townhead","Urban Background",7.847
-0.037418,51.449674,5,2020-02-05,15,"HP1","London Honor Oak Park","Urban Background",14.0135
-0.213492,51.52105,5,2020-02-05,16,"KC1","London N. Kensington","Urban Background",15.9828333333333
-1.533119,52.28881,5,2020-02-05,17,"LEAM","Leamington Spa","Urban Background",12.6483333333333
-7.900328,54.43951,5,2020-02-05,18,"LN","Lough Navar","Rural Background",4.83983333333333
1.302686,52.614823,5,2020-02-05,19,"NO12","Norwich Lakenfields","Urban Background",12.7605416666667
-1.146447,52.95473,5,2020-02-05,20,"NOTT","Nottingham Centre","Urban Background",22.0480416666667
-1.260278,51.744806,5,2020-02-05,21,"OX8","Oxford St Ebbes","Urban Background",9.625625
-2.680353,53.76559,5,2020-02-05,22,"PRES","Preston","Urban Background",12.63075
0.634889,51.45617,5,2020-02-05,23,"ROCH","Rochester Stoke","Rural Background",10.742
0.678331,51.544166,5,2020-02-05,24,"SEND","Southend-on-Sea","Urban Background",9.10875
-1.478096,53.378622,5,2020-02-05,25,"SHDG","Sheffield Devonshire Green","Urban Background",11.7099583333333
-1.395757,50.908173,5,2020-02-05,26,"SOUT","Southampton Centre","Urban Background",13.5004583333333
-1.406878,54.88361,5,2020-02-05,27,"SUN2","Sunderland Silksworth","Urban Background",8.09758333333333
-3.022722,53.37287,5,2020-02-05,28,"TRAN","Wirral Tranmere","Urban Background",11.9359166666667
-2.638139,53.54914,5,2020-02-05,29,"WIG5","Wigan Centre","Urban Background",19.0234117647059
-3.002829,53.042282,5,2020-02-05,30,"WREX","Wrexham","Urban Traffic",11.68925
-2.094278,57.15736,6,2020-02-06,1,"ABD","Aberdeen","Urban Background",6.34629166666667
-3.2429,55.79216,6,2020-02-06,2,"ACTH","Auchencorth Moss","Rural Background",6.73741666666667
-5.928833,54.59965,6,2020-02-06,3,"BEL2","Belfast Centre","Urban Background",15.2928333333333
-1.874978,52.476145,6,2020-02-06,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",20.774375
-3.007175,53.80489,6,2020-02-06,5,"BLC2","Blackpool Marton","Urban Background",17.6622916666667
-1.918235,52.481346,6,2020-02-06,6,"BMLD","Birmingham Ladywood","Urban Background",13.137875
-1.454946,53.244131,6,2020-02-06,7,"CHLG","Chesterfield Loundsley Green","Urban Background",14.4861666666667
-1.456928,53.231751,6,2020-02-06,8,"CHS7","Chesterfield Roadside","Urban Traffic",21.7914583333333
-1.560189,52.411628,6,2020-02-06,9,"COAL","Coventry Allesley","Urban Background",18.0376666666667
-2.334139,53.48481,6,2020-02-06,10,"ECCL","Salford Eccles","Urban Background",23.2735
-3.182186,55.945589,6,2020-02-06,11,"ED3","Edinburgh St Leonards","Urban Background",9.53625
-4.238214,55.860936,6,2020-02-06,12,"GHSR","Glasgow High Street","Urban Traffic",9.69941666666667
-4.734421,55.944079,6,2020-02-06,13,"GKA8","Greenock A8 Roadside","Urban Traffic",9.78575
-4.243631,55.865782,6,2020-02-06,14,"GLKP","Glasgow Townhead","Urban Background",10.4855416666667
-0.037418,51.449674,6,2020-02-06,15,"HP1","London Honor Oak Park","Urban Background",14.9745833333333
-0.213492,51.52105,6,2020-02-06,16,"KC1","London N. Kensington","Urban Background",17.8488333333333
-1.533119,52.28881,6,2020-02-06,17,"LEAM","Leamington Spa","Urban Background",15.292875
-7.900328,54.43951,6,2020-02-06,18,"LN","Lough Navar","Rural Background",6.61066666666667
1.302686,52.614823,6,2020-02-06,19,"NO12","Norwich Lakenfields","Urban Background",19.834
-1.146447,52.95473,6,2020-02-06,20,"NOTT","Nottingham Centre","Urban Background",27.3241666666667
-1.260278,51.744806,6,2020-02-06,21,"OX8","Oxford St Ebbes","Urban Background",16.4594166666667
-2.680353,53.76559,6,2020-02-06,22,"PRES","Preston","Urban Background",15.533625
0.634889,51.45617,6,2020-02-06,23,"ROCH","Rochester Stoke","Rural Background",17.451875
0.678331,51.544166,6,2020-02-06,24,"SEND","Southend-on-Sea","Urban Background",12.8195416666667
-1.478096,53.378622,6,2020-02-06,25,"SHDG","Sheffield Devonshire Green","Urban Background",21.1262916666667
-1.395757,50.908173,6,2020-02-06,26,"SOUT","Southampton Centre","Urban Background",14.99225
-1.406878,54.88361,6,2020-02-06,27,"SUN2","Sunderland Silksworth","Urban Background",12.1689166666667
-3.022722,53.37287,6,2020-02-06,28,"TRAN","Wirral Tranmere","Urban Background",16.3531666666667
-2.638139,53.54914,6,2020-02-06,29,"WIG5","Wigan Centre","Urban Background",23.2115416666667
-3.002829,53.042282,6,2020-02-06,30,"WREX","Wrexham","Urban Traffic",16.7797083333333
-2.094278,57.15736,7,2020-02-07,1,"ABD","Aberdeen","Urban Background",22.871625
-3.2429,55.79216,7,2020-02-07,2,"ACTH","Auchencorth Moss","Rural Background",7.30158333333333
-5.928833,54.59965,7,2020-02-07,3,"BEL2","Belfast Centre","Urban Background",14.7544166666667
-1.874978,52.476145,7,2020-02-07,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",22.780125
-3.007175,53.80489,7,2020-02-07,5,"BLC2","Blackpool Marton","Urban Background",23.1859583333333
-1.918235,52.481346,7,2020-02-07,6,"BMLD","Birmingham Ladywood","Urban Background",19.5715833333333
-1.454946,53.244131,7,2020-02-07,7,"CHLG","Chesterfield Loundsley Green","Urban Background",22.838125
-1.456928,53.231751,7,2020-02-07,8,"CHS7","Chesterfield Roadside","Urban Traffic",23.9908333333333
-1.560189,52.411628,7,2020-02-07,9,"COAL","Coventry Allesley","Urban Background",21.1822916666667
-2.334139,53.48481,7,2020-02-07,10,"ECCL","Salford Eccles","Urban Background",22.899
-3.182186,55.945589,7,2020-02-07,11,"ED3","Edinburgh St Leonards","Urban Background",10.5573333333333
-4.238214,55.860936,7,2020-02-07,12,"GHSR","Glasgow High Street","Urban Traffic",8.79433333333333
-4.734421,55.944079,7,2020-02-07,13,"GKA8","Greenock A8 Roadside","Urban Traffic",13.5278333333333
-4.243631,55.865782,7,2020-02-07,14,"GLKP","Glasgow Townhead","Urban Background",10.447125
-0.037418,51.449674,7,2020-02-07,15,"HP1","London Honor Oak Park","Urban Background",21.04175
-0.213492,51.52105,7,2020-02-07,16,"KC1","London N. Kensington","Urban Background",21.1558333333333
-1.533119,52.28881,7,2020-02-07,17,"LEAM","Leamington Spa","Urban Background",19.442
-7.900328,54.43951,7,2020-02-07,18,"LN","Lough Navar","Rural Background",9.97845833333333
1.302686,52.614823,7,2020-02-07,19,"NO12","Norwich Lakenfields","Urban Background",20.199625
-1.146447,52.95473,7,2020-02-07,20,"NOTT","Nottingham Centre","Urban Background",27.0303333333333
-1.260278,51.744806,7,2020-02-07,21,"OX8","Oxford St Ebbes","Urban Background",18.2675833333333
-2.680353,53.76559,7,2020-02-07,22,"PRES","Preston","Urban Background",17.0845416666667
0.634889,51.45617,7,2020-02-07,23,"ROCH","Rochester Stoke","Rural Background",25.3942083333333
0.678331,51.544166,7,2020-02-07,24,"SEND","Southend-on-Sea","Urban Background",21.9792083333333
-1.478096,53.378622,7,2020-02-07,25,"SHDG","Sheffield Devonshire Green","Urban Background",25.8560833333333
-1.395757,50.908173,7,2020-02-07,26,"SOUT","Southampton Centre","Urban Background",16.4879583333333
-1.406878,54.88361,7,2020-02-07,27,"SUN2","Sunderland Silksworth","Urban Background",24.954
-3.022722,53.37287,7,2020-02-07,28,"TRAN","Wirral Tranmere","Urban Background",22.6897083333333
-2.638139,53.54914,7,2020-02-07,29,"WIG5","Wigan Centre","Urban Background",22.9354583333333
-3.002829,53.042282,7,2020-02-07,30,"WREX","Wrexham","Urban Traffic",25.4404166666667
-2.094278,57.15736,8,2020-02-08,1,"ABD","Aberdeen","Urban Background",9.98729166666667
-3.2429,55.79216,8,2020-02-08,2,"ACTH","Auchencorth Moss","Rural Background",2.72008333333333
-5.928833,54.59965,8,2020-02-08,3,"BEL2","Belfast Centre","Urban Background",4.13341666666667
-1.874978,52.476145,8,2020-02-08,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",7.63175
-3.007175,53.80489,8,2020-02-08,5,"BLC2","Blackpool Marton","Urban Background",7.667125
-1.918235,52.481346,8,2020-02-08,6,"BMLD","Birmingham Ladywood","Urban Background",6.42291666666667
-1.454946,53.244131,8,2020-02-08,7,"CHLG","Chesterfield Loundsley Green","Urban Background",6.728625
-1.456928,53.231751,8,2020-02-08,8,"CHS7","Chesterfield Roadside","Urban Traffic",6.80916666666667
-1.560189,52.411628,8,2020-02-08,9,"COAL","Coventry Allesley","Urban Background",7.389
-2.334139,53.48481,8,2020-02-08,10,"ECCL","Salford Eccles","Urban Background",6.62145833333333
-3.182186,55.945589,8,2020-02-08,11,"ED3","Edinburgh St Leonards","Urban Background",3.37654166666667
-4.238214,55.860936,8,2020-02-08,12,"GHSR","Glasgow High Street","Urban Traffic",3.97016666666667
-4.734421,55.944079,8,2020-02-08,13,"GKA8","Greenock A8 Roadside","Urban Traffic",4.483375
-4.243631,55.865782,8,2020-02-08,14,"GLKP","Glasgow Townhead","Urban Background",4.27966666666667
-0.037418,51.449674,8,2020-02-08,15,"HP1","London Honor Oak Park","Urban Background",8.244875
-0.213492,51.52105,8,2020-02-08,16,"KC1","London N. Kensington","Urban Background",7.91775
-1.533119,52.28881,8,2020-02-08,17,"LEAM","Leamington Spa","Urban Background",6.98508333333333
-7.900328,54.43951,8,2020-02-08,18,"LN","Lough Navar","Rural Background",2.37129166666667
1.302686,52.614823,8,2020-02-08,19,"NO12","Norwich Lakenfields","Urban Background",10.6143333333333
-1.146447,52.95473,8,2020-02-08,20,"NOTT","Nottingham Centre","Urban Background",8.99575
-1.260278,51.744806,8,2020-02-08,21,"OX8","Oxford St Ebbes","Urban Background",7.281875
-2.680353,53.76559,8,2020-02-08,22,"PRES","Preston","Urban Background",5.76454166666667
0.634889,51.45617,8,2020-02-08,23,"ROCH","Rochester Stoke","Rural Background",9.16075
0.678331,51.544166,8,2020-02-08,24,"SEND","Southend-on-Sea","Urban Background",8.31858333333333
-1.478096,53.378622,8,2020-02-08,25,"SHDG","Sheffield Devonshire Green","Urban Background",6.97520833333333
-1.395757,50.908173,8,2020-02-08,26,"SOUT","Southampton Centre","Urban Background",9.36720833333333
-1.406878,54.88361,8,2020-02-08,27,"SUN2","Sunderland Silksworth","Urban Background",6.41316666666667
-3.022722,53.37287,8,2020-02-08,28,"TRAN","Wirral Tranmere","Urban Background",4.83983333333333
-2.638139,53.54914,8,2020-02-08,29,"WIG5","Wigan Centre","Urban Background",5.83729166666667
-3.002829,53.042282,8,2020-02-08,30,"WREX","Wrexham","Urban Traffic",5.47570833333333
-2.094278,57.15736,9,2020-02-09,1,"ABD","Aberdeen","Urban Background",2.18845833333333
-3.2429,55.79216,9,2020-02-09,2,"ACTH","Auchencorth Moss","Rural Background",1.75708333333333
-5.928833,54.59965,9,2020-02-09,3,"BEL2","Belfast Centre","Urban Background",3.205625
-1.874978,52.476145,9,2020-02-09,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",4.11941666666667
-3.007175,53.80489,9,2020-02-09,5,"BLC2","Blackpool Marton","Urban Background",11.1526666666667
-1.918235,52.481346,9,2020-02-09,6,"BMLD","Birmingham Ladywood","Urban Background",3.804125
-1.454946,53.244131,9,2020-02-09,7,"CHLG","Chesterfield Loundsley Green","Urban Background",3.25970833333333
-1.456928,53.231751,9,2020-02-09,8,"CHS7","Chesterfield Roadside","Urban Traffic",3.46804166666667
-1.560189,52.411628,9,2020-02-09,9,"COAL","Coventry Allesley","Urban Background",4.44866666666667
-2.334139,53.48481,9,2020-02-09,10,"ECCL","Salford Eccles","Urban Background",4.21783333333333
-3.182186,55.945589,9,2020-02-09,11,"ED3","Edinburgh St Leonards","Urban Background",2.765375
-4.238214,55.860936,9,2020-02-09,12,"GHSR","Glasgow High Street","Urban Traffic",3.43845833333333
-4.734421,55.944079,9,2020-02-09,13,"GKA8","Greenock A8 Roadside","Urban Traffic",3.57395833333333
-4.243631,55.865782,9,2020-02-09,14,"GLKP","Glasgow Townhead","Urban Background",3.64783333333333
-0.037418,51.449674,9,2020-02-09,15,"HP1","London Honor Oak Park","Urban Background",5.762625
-0.213492,51.52105,9,2020-02-09,16,"KC1","London N. Kensington","Urban Background",5.67720833333333
-1.533119,52.28881,9,2020-02-09,17,"LEAM","Leamington Spa","Urban Background",4.16083333333333
-7.900328,54.43951,9,2020-02-09,18,"LN","Lough Navar","Rural Background",3.65766666666667
1.302686,52.614823,9,2020-02-09,19,"NO12","Norwich Lakenfields","Urban Background",4.95191666666667
-1.146447,52.95473,9,2020-02-09,20,"NOTT","Nottingham Centre","Urban Background",4.11745833333333
-1.260278,51.744806,9,2020-02-09,21,"OX8","Oxford St Ebbes","Urban Background",6.86120833333333
-2.680353,53.76559,9,2020-02-09,22,"PRES","Preston","Urban Background",5.49529166666667
0.634889,51.45617,9,2020-02-09,23,"ROCH","Rochester Stoke","Rural Background",6.05558333333333
0.678331,51.544166,9,2020-02-09,24,"SEND","Southend-on-Sea","Urban Background",6.49375
-1.478096,53.378622,9,2020-02-09,25,"SHDG","Sheffield Devonshire Green","Urban Background",3.15254166666667
-1.395757,50.908173,9,2020-02-09,26,"SOUT","Southampton Centre","Urban Background",10.0402916666667
-1.406878,54.88361,9,2020-02-09,27,"SUN2","Sunderland Silksworth","Urban Background",2.08133333333333
-3.022722,53.37287,9,2020-02-09,28,"TRAN","Wirral Tranmere","Urban Background",3.63108333333333
-2.638139,53.54914,9,2020-02-09,29,"WIG5","Wigan Centre","Urban Background",4.04879166666667
-3.002829,53.042282,9,2020-02-09,30,"WREX","Wrexham","Urban Traffic",3.81091666666667
-2.094278,57.15736,10,2020-02-10,1,"ABD","Aberdeen","Urban Background",1.190125
-3.2429,55.79216,10,2020-02-10,2,"ACTH","Auchencorth Moss","Rural Background",1.39933333333333
-5.928833,54.59965,10,2020-02-10,3,"BEL2","Belfast Centre","Urban Background",5.49529166666667
-1.874978,52.476145,10,2020-02-10,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",4.36816666666667
-3.007175,53.80489,10,2020-02-10,5,"BLC2","Blackpool Marton","Urban Background",11.3444583333333
-1.918235,52.481346,10,2020-02-10,6,"BMLD","Birmingham Ladywood","Urban Background",3.76966666666667
-1.454946,53.244131,10,2020-02-10,7,"CHLG","Chesterfield Loundsley Green","Urban Background",3.70379166666667
-1.456928,53.231751,10,2020-02-10,8,"CHS7","Chesterfield Roadside","Urban Traffic",4.13625
-1.560189,52.411628,10,2020-02-10,9,"COAL","Coventry Allesley","Urban Background",3.83258333333333
-2.334139,53.48481,10,2020-02-10,10,"ECCL","Salford Eccles","Urban Background",6.91733333333333
-3.182186,55.945589,10,2020-02-10,11,"ED3","Edinburgh St Leonards","Urban Background",2.09895833333333
-4.238214,55.860936,10,2020-02-10,12,"GHSR","Glasgow High Street","Urban Traffic",2.6534
-4.734421,55.944079,10,2020-02-10,13,"GKA8","Greenock A8 Roadside","Urban Traffic",4.38075
-4.243631,55.865782,10,2020-02-10,14,"GLKP","Glasgow Townhead","Urban Background",2.7505
-0.037418,51.449674,10,2020-02-10,15,"HP1","London Honor Oak Park","Urban Background",4.80254166666667
-0.213492,51.52105,10,2020-02-10,16,"KC1","London N. Kensington","Urban Background",4.89779166666667
-1.533119,52.28881,10,2020-02-10,17,"LEAM","Leamington Spa","Urban Background",3.83558333333333
-7.900328,54.43951,10,2020-02-10,18,"LN","Lough Navar","Rural Background",6.5397619047619
1.302686,52.614823,10,2020-02-10,19,"NO12","Norwich Lakenfields","Urban Background",3.77058333333333
-1.146447,52.95473,10,2020-02-10,20,"NOTT","Nottingham Centre","Urban Background",4.61283333333333
-1.260278,51.744806,10,2020-02-10,21,"OX8","Oxford St Ebbes","Urban Background",4.65116666666667
-2.680353,53.76559,10,2020-02-10,22,"PRES","Preston","Urban Background",8.463125
0.634889,51.45617,10,2020-02-10,23,"ROCH","Rochester Stoke","Rural Background",4.61283333333333
0.678331,51.544166,10,2020-02-10,24,"SEND","Southend-on-Sea","Urban Background",4.97739130434783
-1.478096,53.378622,10,2020-02-10,25,"SHDG","Sheffield Devonshire Green","Urban Background",4.78579166666667
-1.395757,50.908173,10,2020-02-10,26,"SOUT","Southampton Centre","Urban Background",6.207875
-1.406878,54.88361,10,2020-02-10,27,"SUN2","Sunderland Silksworth","Urban Background",3.38045833333333
-3.022722,53.37287,10,2020-02-10,28,"TRAN","Wirral Tranmere","Urban Background",5.82354166666667
-2.638139,53.54914,10,2020-02-10,29,"WIG5","Wigan Centre","Urban Background",7.48025
-3.002829,53.042282,10,2020-02-10,30,"WREX","Wrexham","Urban Traffic",4.29454166666667
-2.094278,57.15736,11,2020-02-11,1,"ABD","Aberdeen","Urban Background",1.85541666666667
-3.2429,55.79216,11,2020-02-11,2,"ACTH","Auchencorth Moss","Rural Background",2.72704166666667
-5.928833,54.59965,11,2020-02-11,3,"BEL2","Belfast Centre","Urban Background",5.40591666666667
